d) ceil(i/2) position,"c",""
"State the complexity of algorithm given below.",a) o(n)
b) O(logn)
c) O(1)
d) O(n logn),"c",""
"Given an array of element 5, 7, 9, 1, 3, 10, 8, 4. Which of the following are the correct sequences of elements after inserting all the elements in a min-heap?",a) 1,3,4,5,7,8,9,10
b) 1,4,3,9,8,5,7,10
c) 1,3,4,5,8,7,9,10
d) 1,3,7,4,8,5,9,10,"a",""
"For construction of a binary heap with property that parent node has value less than child node. In reference to that which line is incorrect. Line indexed from 1.",,"",""
"add(int k)",,"",""
"{",,"",""
"    heap_size++;",,"",""
"    int i = heap_size - 1;",,"",""
"    harr[i] = k;",,"",""
"    while (i != 0 && harr[parent(i)] < harr[i])",,"",""
"    {",,"",""
"            swap(&harr[i], &harr[parent(i)]);",,"",""
"            i = parent(i);",,"",""
"   }",,"",""
"}",a) Line – 3
b) Line – 5
c) Line – 6
d) Line – 7,"c",""
"Choose the correct properties of weak-heap.",a) Every node has value greater than the value of child node
b) Every right child of node has greater value than parent node
c) Every left child of node has greater value than parent node
d) Every left and right child of node has same value as parent node,"b",""
"Left child of parent node has value lesser than the parent node.",a) True
b) False,"b",""
"What is the other name of weak heap?",a) Min-heap
b) Max-heap
c) Relaxed -heap
d) Leonardo heap,"c",""
"What is the worst case time in searching minimum value in weak -heap?",a) O(log n)
b) O(n)
c) O(n logn)
d) O(1),"d",""
"The total comparisons in finding both smallest and largest elements are",a) 2*n +2
b) n + ((n+1)/2) -2
c) n+logn
d) n2,"b",""
"What is the complexity of given function of insertion.",a) O(logn)
b) amortized O(1)
c) O(n)
d) O (n*logn),"b",""
"Does there exist a heap with seven distinct elements so that the Inorder traversal gives the element in sorted order.",a) Yes
b) No,"b",""
"The  leaf node for a heap of height h will be at which position.",a) h
b) h-1
c) h or h-1
d) h-2,"c",""
"The main distinguishable characterstic of a binomial heap from a binary heap is that",a) it allows union operations very efficiently
b) it does not allow union operations that could easily be implemented in binary heap
c) the heap structure is not similar to complete binary tree
d) the location of child node is not fixed i.e child nodes could be at level (h-2) or (h-3), where h is height of heap and h>4,"a",""
"The number of trees in a binomial heap with n nodes is",a) logn
b) n
c) nlogn
d) n/2,"a",""
"In a binomial heap the root value is greater than left child and less than right child.",a) True
b) False,"b",""
"Given the pseudo code, state whether the function for merging of two heap is correct or not?",a) True
b) False,"a",""
"What is order of resultant heap after merging two tree of order k?",a) 2*k
b) k+1
c) k*k
d) k+logk,"b",""
"Time taken in decreasing the node value in a binomial heap is",a) O(n)
b) O(1)
c) O(logn)
d) O(nlogn),"c",""
"What does this pseudo_code return ?",a) Last added element to heap
b) First element added to heap
c) Root of the heap
d) Leftmost node of the heap,"c",""
"Which of these operations have same complexities?",a) Insertion, find_min
b) Find_min, union
c) Union, Insertion
d) Deletion, Find _max,"c",""
"The Statement “Fibonacci heap has better amortized running time in compare to a binomial heap”.",a) True
b) False,"a",""
"Given a heap of n nodes.The maximum number of tree for building the heap is.",a) n
b) n-1
c) n/2
d) logn,"a",""
"Choose the option with function having same complexity for a fibonacci heap.",a) Insertion, Union
b) Insertion, Deletion
c) extract_min, insertion
d) Union, delete,"a",""
"What is wrong with the following code of insertion in fibonacci heap.",a) Line -11
b) Line -3
c) Line 9
d) Line 7,"c",""
"What will be the order of new heap created after union of heap H1 and H2 when created by the following code.Initially both are of the order n.",a) n+1
b) n+n/2
c) nlogn
d) 2*n,"a",""
"d-heap is similar to that of a?",a) binary heap
b) fibonacci heap
c) leftist heap
d) treap,"a",""
"d-heap is shallower than a binary heap.",a) true
b) false,"a",""
"Which operation cannot be directly performed in a d-heap?",a) insert
b) delete
c) find
d) create,"c",""
"Which operation is not efficiently performed in a d-heap?",a) insert
b) delete
c) find
d) merge,"d",""
"What is the run time efficiency of an insertion algorithm in d-heap?",a) O(N)
b) O(log N)
c) O(logd N)
d) O(Nd),"c",""
"How many comparisons will occur while performing a delete-min operation?",a) d
b) d-1
c) d+1
d) 1,"b",""
"How many basic operations can be performed in a d-heap?",a) 1
b) 2
c) 3
d) 4,"b",""
"What is the run time efficiency of delete-min operation?",a) O(log N)
b) O(logd N)
c) O(d logd N)
d) O(d),"c",""
"The following figure is an example for",a) d-heap
b) binary heap
c) leftist heap
d) skew heap,"a",""
"Multiplication and division to find children and parents cannot be implemented in a d-heap.",a) true
b) false,"b",""
"How many secondary operations are performed in a d-heap?",a) 1
b) 2
c) 3
d) 4,"d",""
"On which data structure is a d-ary heap based?",a) stack
b) queue
c) linked list
d) priority queue,"d",""
"What is the smallest element of the given minimum ternary heap?",a) 1
b) 10
c) 18
d) 20,"a",""
"What is the highest element of the given maximum ternary heap?",a) 31
b) 10
c) 18
d) 20,"a",""
"What is the child of smallest element of the given minimum ternary heap?",a) 1
b) 10
c) 22
d) 24,"b",""
"What are the siblings of smallest element of the given maximum ternary heap?",a) 31
b) 12
c) 18
d) 22,"c",""
"What is the height of a given minimum ternary heap?",a) 1
b) 10
c) 2
d) 24,"a",""
"What is the ancestor of the leaf node in a given minimum ternary heap?",a) 1
b) 10
c) 18
d) 20,"a",""
"Which property should ternary heap hold for execution?",a) Associative
b) Commutative
c) Tree
d) Heap,"d",""
"Should leaves in ternary heap be distributed from left to right.",a) True
b) False,"a",""
"What is the process of building a ternary heap called?",a) Heapify
b) Hashing
c) Linking
d) Merging,"a",""
"Which type of data structure is a ternary heap?",a) Array
b) Hash
c) Priority Queue
d) Priority Stack,"c",""
"Is the priority queue abstract data type.",a) True
b) False,"a",""
"What is a ternary heap?",a) An array with three elements
b) Linked list with three elements
c) Tree with three children
d) Heap with all nodes having three children,"d",""
"Who invented d-ary heap?",a) Carl Rick
b) Alan Turing
c) Donald Johnson
d) Euclid,"c",""
"What is the time complexity for inserting a new item in a ternary heap of n elements?",a) O (log n/ log 3)
b) O (n!)
c) O (n)
d) O (1),"a",""
"Is decrease priority operation performed more quickly in a ternary heap with respect to the binary heap.",a) True
b) False,"a",""
"What is the time complexity for decreasing priority of key in a minimum ternary heap of n elements?",a) O (log n/ log 3)
b) O (n!)
c) O (n)
d) O (1),"a",""
"What is the time complexity for increasing priority of key in a maximum ternary heap of n elements?",a) O (log n/ log 3)
b) O (n!)
c) O (n)
d) O (1),"a",""
"What is the time complexity for deleting root key in a ternary heap of n elements?",a) O (log n/ log 3)
b) O (3log n/ log 3)
c) O (n)
d) O (1),"b",""
"What is the time complexity for increasing priority of key in a minimum ternary heap of n elements?",a) O (log n/ log 3)
b) O (3log n/ log 3)
c) O (n)
d) O (1),"b",""
"What is the time complexity for decreasing priority of key in a maximum ternary heap of n elements?",a) O (log n/ log 3)
b) O (3log n/ log 3)
c) O (n)
d) O (1),"b",""
"Do ternary heap have better memory cache behavior than binary heap.",a) True
b) False,"a",""
"What is the time complexity for creating a ternary heap using swapping?",a) O (log n/ log 3)
b) O (n!)
c) O (n)
d) O (1),"c",""
"Which of the following is the application of minimum ternary heap?",a) Prim’s Algorithm
b) Euclid’s Algorithm
c) Eight Queen Puzzle
d) Tree,"a",""
"What is the reason for the efficiency of a pairing heap?",a) simplicity
b) time-efficient
c) space-efficient
d) advanced,"a",""
"How is a pairing heap represented?",a) binary tree
b) fibonacci tree
c) heap ordered tree
d) treap,"c",""
"The actual pairing heap implementation uses the right child and left child representation.",a) true
b) false,"b",""
"Which node contains a pointer to its parent?",a) root node
b) right most child
c) left most child
d) left sibling,"c",""
"Which of the heaps is implemented by the following figure?",a) fibonacci heaps
b) pairing heap
c) skew heap
d) leftist heap,"b",""
"What is the basic operation performed in a pairing heap?",a) merge
b) deletion
c) insertion
d) swapping,"a",""
"If there are c children of the root, how many calls to the merge procedure is required to reassemble the heap?",a) c
b) c+1
c) c-1
d) 1,"c",""
"Which of the following methods is the best choice for complex applications?",a) binary heap
b) d-heap
c) treap
d) pairing heap,"d",""
"Pairing heaps time complexity was inspired by that of?",a) splay tree
b) treap
c) red-black tree
d) avl tree,"a",""
"The roots of the elements of the subtrees are smaller than the root of the heap.",a) True
b) False,"b",""
"The amortized time efficiency for performing deletion of a minimum element is?",a) O(N)
b) O(log N)
c) O(N2)
d) O(M log N),"b",""
"Out of the following given options, which is the fastest algorithm?",a) fibonacci heap
b) pairing heap
c) d-ary heap
d) binary heap,"a",""
"What is the run time efficiency of an insertion algorithm?",a) O(N)
b) O(log N)
c) O(N2)
d) O(M log N),"a",""
"Pointer manipulation is generally more time-consuming than multiplication and division.",a) true
b) false,"a",""
"How many properties does a leftist heap support?",a) 1
b) 2
c) 3
d) 4,"c",""
"In a leftist heap, the null path length of a null node is defined as?",a) 0
b) 1
c) null
d) -1,"d",""
"How many nodes does a leftist tree with r nodes must have?",a) 2r
b) 2r-1
c) 2r
d) 2r-1,"b",""
"Which of the following operations does not destroy the leftist heap property?",a) insert
b) merge
c) delete
d) swap,"c",""
"What is the fundamental operation on leftist heap?",a) insertion
b) merging
c) deletion
d) swapping,"b",""
" A leftist heap is also said to be a binary heap.",a) true
b) false,"a",""
"What is the efficiency of merge used in leftist heaps?",a) O(N)
b) O(N log N)
c) O(M log N)
d) O(log N),"d",""
"What is the node path length of a node with 0 or 1 child?",a) 1
b) -1
c) 0
d) null,"c",""
"Why is this heap named leftist heap?",a) only left subtrees exist
b) the tree is biased to get deep down the left
c) it is balanced
d) right trees are unbalanced,"b",""
"In a leftist heap, all the operations should be performed on?",a) left path
b) centre path
c) right path
d) root,"c",""
"What would be the result if the left subtree of the root has a null path length of 1 and the right subtree has a null path length of 2?",a) merge occurs without violation
b) violation at left subtree
c) violation at right subtree
d) violation at the root,"d",""
"What happens if the null path length is not updated?",a) error occurs
b) all null path lengths will be 0
c) all null path lengths will be -1
d) all null path lengths will be 1,"b",""
"What is the time taken to delete a minimum element in a leftist heap?",a) O(N)
b) O(N log N)
c) O(log N)
d) O(M log N),"c",""
"In what time can a leftist heap be built?",a) O(N)
b) O(N log N)
c) O(log N)
d) O(M log N),"a",""
"___________ is a self-adjusting version of a leftist heap.",a) Rightist heap
